-82.57860, 34.82347, JCPenney, USA-(SC) Easley, 6101 Calhoun Memor Hwy, +1 (864) 306-9217
-111.89262, 40.56367, JCPenney, USA-(UT) Sandy, 10450 S State Street, +1 (801) 572-9229
-85.64053, 44.72277, JCPenney, USA-(MI) Traverse City, 3300 S Airport Road W, +1 (231) 929-9008
-83.13011, 40.07520, JCPenney, USA-(OH) Dublin, 5083 Tuttle Crossing Blvd, +1 (614) 717-0399
-78.44251, 36.33212, JCPenney, USA-(NC) Henderson, 380 N Cooper Drive, +1 (252) 492-7141
-119.77788, 36.80514, JCPenney, USA-(CA) Fresno, 555 E Shaw Avenue, +1 (559) 224-8330
-84.22270, 40.15008, JCPenney, USA-(OH) Piqua, 987 E Ash Street, +1 (937) 773-1202
-72.96520, 43.57945, JCPenney, USA-(VT) Rutland, 3 Diamond Run Mall, +1 (802) 773-0394
-106.57298, 35.10539, JCPenney, USA-(NM) Albuquerque, 6600 Menaul Blvd NE, +1 ( 505) 883-5800
-96.84662, 46.86091, JCPenney, USA-(ND) Fargo, 3902 13th Avenue SW, +1 (701) 282-9770
-81.51639, 28.56082, JCPenney, USA-(FL) Ocoee, 9409 W Colonial Drive, +1 (407) 292-9915
-96.56021, 39.17933, JCPenney, USA-(KS) Manhattan, 101 Manhattan Center, +1 (785) 776-4867
-97.18800, 31.51783, JCPenney, USA-(TX) Waco, 6001 W Waco Drive, +1 (254) 776-1250
-97.37200, 27.70898, JCPenney, USA-(TX) Corpus Christi, 5488 S Padre Island Drive, +1 (361) 991-7251
-109.56235, 31.33933, JCPenney, USA-(AZ) Douglas, 90 W 5th Street, +1 (520) 364-6400
-77.56395, 37.60069, JCPenney, USA-(VA) Richmond, 1408 N Parham Road, +1 (804) 740-0100
-84.29101, 34.04761, JCPenney, USA-(GA) Alpharetta, 2000 N Point Circle, +1 (770) 475-9850
-83.25638, 33.11078, JCPenney, USA-(GA) Milledgeville, 2400 N Columbia Street, +1 (478) 453-7566
-100.92227, 37.05442, JCPenney, USA-(KS) Liberal, 1513 N Kansas Avenue, +1 (620) 624-1991
-83.26129, 36.22250, JCPenney, USA-(TN) Morristown, 2550 E Morris Blvd, +1 (423) 586-9210
-88.95744, 39.91769, JCPenney, USA-(IL) Forsyth, 1240 Hickory Point Mall, +1 (217) 875-0010
-95.84536, 46.81690, JCPenney, USA-(MN) Detroit Lakes, 925 Washington Avenue, +1 (218) 847-5671
-77.25098, 42.87060, JCPenney, USA-(NY) Canandaigua, 3225 Rt 364 Eastlake Drive, +1 (585) 394-4600
-76.21700, 42.57211, JCPenney, USA-(NY) Cortland, 854 State Rte 13, +1 (607) 753-6549
-84.12386, 33.96229, JCPenney, USA-(GA) Duluth, 2100 Pleasant Hill Road, +1 (770) 476-3220
